g6,n,lam1,mu,gap1,lam2,hc,gap2,pi,diam,k,delta_k,gap3
~?@GG@mGS`H{E`AOfhUZTEMb@Jf?YcAKXSgYeI?_ItW?_ViHCECPP_gWWSN@ODqPCpyeGC??sLYEQqRGDC?HAAc`_aAED@QGw_DfQ[dCKQuGKv?WCGCoH?rQuS@?o]GgG?QG`@??`Y[fOEW@iG?T?k[CmcGInLI_KKOCAo?gacM|VQj]OW@udS`L@WOsaGdSCaomFJ_gC?gI_B_EwChnOOYhsjQg?Wq?BGW_RMGKSAACLKcPMEgAKJaSGJvkHGBI?_@oFXCqm_IMiQcW?OP_q[aZGtwO@pMSuC?HAAx?Cohog`Kc_akcoIaB@FCe_K[aQCQPOgjWgfTAYAGbZQOK\}o?jcAAW_G?GWSWLN?CIIeTC?qKsO?J_QvOesAAsqadS[j@CG_OJ[TpRG|eG?|Odw@GdC??dsGKOQW@S`G`m?DKcL,72,24.544749306942194,36,-51.11859953376583,7.266650512600584,35.51719717566426,-28.250546663063673,1.5070422535211268,3,2,5.869943448331504,-7.376985701852631
~?@Hd\?{I?_SI`PJ]tCOBA@WMKMPQCr?LE_]io?@GIQS`GAcQr_PbBPVNOcyJ`SSHG`AMccAs?CAiA?SGExXGEWSkcEi{c`MaPoOS_TIaxPBlH`DGSeKsAEhc`LISeWMRt@SOGoyF_MA@}gIO?XSSEP??ApD__K?Eq?Ah^K?]@JI?]wPPDYNbn?@pa?EcOQgD_C`?w?i??[?[Y[C_QEaD@]GPi_O[OthqP?D`cZ_oXC?A_`I?`??g^mg_Udlm]PHQPYcOCC]oSbcp@OWB?@?CbiI?JhhAhjGaaq_E@aUI_`Dt}oPUUANYDGXB_KbKgAcCUOk?OPoIGgAo@_?apIlTIO}WbbSeARYY?gAC?g@AJkesMkAgGJgD`AQkVJqEb`SOwIOCaCq_tcCp@SVneB_dF[?]QCa@?jNCLpVgWG_}TdPCFsATVOqWHcME_,73,25.445768500198668,36,-51.9604871259601,6.990407930662588,36.03831044156503,-29.047902510902443,1.5416666666666667,2,1,119.2462853069384,-120.78795197360508
~?@I@_OB????CCQ?_???o???_@E_?p??A_Q???_W?C?G??@CIb??C??oC??ECO@A?_GOcQC???o_D_??AC?g__OG??C?_?_G?`pO?AC?KQGg??gE?@?C_???Ac??A??A??GC?@GGBAAc?O?@?DAO?@@??@???S?G??AB?O?O?o??B???CC@?YG??C??a?D?I?OO?D?@@Oa????@S?_OOc?B?GQ?OODC???OT@_???B?C?GQ??D?C?@IG?oC??A?@G???_AQ`e?@Ie?O?EaCP?Y?O?oW?AE?H???Cg?O???p??o?@?___G?C??@AB???B??CoD??B??AOS?_?@KA?AO??C??@@?qD??Ca?Ag?Q???A???A?C????G??OO_?C?O@??A?OC@?_?O??_??B?x?@PG??A?_O?@_?AC?A??E??WcCQ?Q@?_C?OAH?C_??IE@A???_,74,10.254462739208101,37,-37.71045899389057,5.385900708937074,35.328705723549724,-29.942805014612652,1.8356164383561644,3,2,5.050161939925456,-6.88577837828162
~?@Jg_C?oO???_??@??qEG@A@X??OOO?cC_@c?AqA_?UGOA?@I@@W?D?AEcQCA?CWSB__P@c?P?CT?C?????Wp?q?YGA__?@POoGBJO@?@O?G@@R?GACaE?hO@oID_@@?A?CEaAd?aA?@q?aGGP??D?EgWF@WHGpaGGS_[?]??K?E?EKUo?Y??`I?`?G?CO?W?UGE??C?PwAZK?`CgDB@??D?C?GaR?[O`@?`?ApC_CaC?QJ`JQOXCc?g?GKB?@@KM?OOOHEO?g?A@BUGGI?[AOD?@@c?OCQ??G?G_N?DBD@B?GOCgA?GC?oKA?IDCCA?EGOI?C@O?C?C??RCbgEW??C?Q[g?G_SS??A@G????AW_agJ?@G_GO@?AOOAAEANG__AC??c?Z?C?QCO_AbB?C_??b?g??_GAb?WAA?CY``Co?A?C_??AO?AA`?GA_CS?bgcWbA?@YCOC@IGAq?,75,15.41343079202311,37,-42.811105524980476,6.047229799518809,36.55726437491341,-30.5100345753946,1.6891891891891893,3,2,4.695592054689217,-6.384781243878407
~?@KQCQ?A???B???A??OgO?A_?E??AO????????_?????COOCI????????O@C@O????_??__?gm????G@?a?????dG?__?O?H?A??A?????b???AO??CF?GPAOO?????G???S?C?P?_?B???K?ISG??K??@C?@?_O??EU_@?_?A@GO?O?G??CG?_??A?O@A???A@?CO_?c?C?_?_GC_K?A?G@A??_?E@???O???O???????O?a??oC???A@C??_G??C?GG?????_A?????????O?G??b??E?D??CCGG_????OOA??@??k??PH??????????GAA???C???A?SC???D?_?_O?@???_W_@?C@?HO?O??W?O?GOcdO?COQG?C????_I??G?Z?_E?GAC`?G?@C?_??A?XC?C?G???A??A???OH?@???G??_?C????_C@?AI?pOOCa???Og@AAC?A?oC@?O??_??_,76,8.390676958504383,38,-36.73042292066,4.849231293945272,35.92544426712417,-31.076212973178897,1.9466666666666668,4,2,4.89445186200988,-6.841118528676546
~?@L??@WD?A`O?C_ODK@KUO_@QGQ@cAA^CoC?@?B?qADOIg_TfwA??oI@?GBPQ@@IG?h?py???OS?@??_@??B?CAE?_?@_C?@QAcD???PH__?GDO?AGK@A?sG?_DNWI_koACD_`??PH?gc@MOSD?BOQ@_?oC_SAHsoIOBGODgB_CKCoC_H?kC?@goEg_?X?G@G]BSIC???d?s?_?C??@????P??OCG`@??JS?A_b??CW?Xg?WQT@GgBK?_??_S?OT?CX`O@gA?DKOCB_CG_?CTl@???M_GCo??g?E@?_ACGPA??_?Gd_[@?SGcIS?p@bsg?HXPA?A?AE??HA?O_Q_OPHCq?CO?ET_?AA?D?HF@B?G_??@@W?AGKWW??gW?GWo??k?GCA_UojCEXCo@_GS??G??O@@KI?_?_?GIO?C??A_KL??S??AiAO_bCAC?D?cVMA?EOgSaWOACCW?Oi??KwO?awA?Q@?oJ?og?w?FCO?,77,16.49740321584916,38,-44.779605328767815,6.532606519061214,37.55104249641238,-31.018435977351164,1.6578947368421053,3,2,4.519525414442036,-6.177420151284141
~?@M?@I@oABG?QKg?[cSOOdLHJMdgC??OcA[A?cb?@W??DG_@_@_cQ?B??ODB@C?OC?gXES@Gv???G@_mAGcKKAMiGc?EEA?BKG???I?_??C{?f@?GCGOHgF_W[{`?doG?@kDOT@n?_ICAGG?_i`?E`acQDLw`CW@??Gdk_oY@?OWJ?_???D@@@aC@@??P??T?E??@?`?lP??CPBOKQAC?A_Q_?Oo@e?A_H_EwQc?iADQ_?Bg?WDA_?ck??AOGEo`??yA@?S?QCOoA?A]?RG`c??ID?PC@Ek_?ODOEP@`?RNHR?oA?RJCG?[?O?_@W??C@SH?@_@J@?A?PHE?E@gAXA@_@_?G?R?A?@A??C@BYI_?cy@_@CIK??KW?p?pWL_?_@OO_?G?DB??gY?CHKY?_oOO?_eWLDoso_C?E[I_CO?QO?R?AO@_@Kg?I??m??P?OHOk??CcS_HCCOAOC?_GCCC?B_B@C_??OH_?GBxc?aA?IQACIJ_AII_O,78,17.78381518908524,39,-47.008850801693114,6.633910731026117,38.167939492281896,-31.53402876125578,1.6493506493506493,3,2,4.984156453745612,-6.633507103096262
~?@NO?PQA@I_vOI?`@??KE_@C??i?_?O_IEG??`?a?@A_?o`A?@??CAKCG?AwC?S__?C@q?@@GCo?OHACI??O@G??AC_P?a?OCmO@?S?C?`?OG?_@C?o?obO@_B@ACaO_??@?G?`AcE@Q?C??_C@??cOD@??_?@@A?KGQGA@oGCCKX`o??AGD?g?O??AO@c?OU_SHGgRGGE_OP?i@DDH?SA?_?E@WAQ?AOA???_USQ?Ua????@?B??oGCA?CaOAA?C????OC?@?`SGGCIW_?_C?_??C?@?S?AGG?ADAHD?QC@?ACCGC?BG?C?__A_OO?A@s`GEoCcT?_C?O?A??oO??A?C?_W?AG?AC?O@C??c??K?CC_pW_MCA_O??IA?C?R?C?GAA@????oC?oGWS?G??G?TGEKA@@C??@?p?CYAA?@OFDch@OAO?a?c`@LA@CEg_oO?D??OoAE@Ga_C@GG?HghC_@?G@I?g??S???`@??O@?O_A`O_??GOO_?_?GGGWPK@?,79,13.99779000780116,39,-43.16602914147331,6.073966623800772,38.30681600205956,-32.23284937825879,1.7435897435897436,3,2,4.760156919881437,-6.503746663471181
~?@O`I[`cXhA@ERum{cgGodD`C@l[qbqwe[aWmBiaxoGQ{LPGWW[KYcmsQWMGHAT?u{?nne\aFAjZH?_g~RDKcIzoQr[T~bofANkf_fPhQMcl`j{T\Sy~Vs?AYDU{]LerG`Bq{CqdwTbE\Ma]yknFV~?]_Ce{cAd`hcfJ`TXp\oY]agFzp@[BpJ~DEblqCkk?_?ksOgn_pBgsdMO}ceSvVdbzSSy_YprhdFMIWdtxl_mkjSd@@aILZOOi}AA`SaYEAKtWroNL`MBeHG`hqvruSHFCre?ENSWkXlASBkNActw`cRaiK_pPkZLAw^KPg?t]xuXrL[hhSMIeg@{G\VuhbDsaEp]\p_i?TjKLSlfpSoB_EhAh@B_KHQINqklOzCtM^qN\stf\MBKjgUOjraIfGPWbERUQ\y?BbozH_B\FSP`hIGQdX}xbxrESon\lAOd]eGOSWscQETeWCpRjFs@BalTH|EqJu^edis{]B@X[Fr@bHgjY|T@QKhqdEOlqU|_ucsG_ZWY_hFshGEUQbc,80,36.121247399030096,40,-66.23305298171451,7.8012792660247525,39.625883776692326,-31.824604510667573,1.4430379746835442,2,1,122.6796712303953,-124.12270920507885
~?@PvyeA_B|INc`O{GCC\_|_gyQVQiiWWV?JcdyYYIJsGuu?Ce_b`OUAXfqCYkzx??F_HH``cYG?CDYwIgA~E_MasxhYq{EMaX@dm_THeK`tvqsM^p]{[?EFSIROgkFW?_EYG`O`HiyDHiMs?aKGOy_b?]KhTq[AFDGD`JS_vOPATDOQtw\|FMsG@?fgCDEk?yQcDKcQTCQ_\iz]G?uDr?oDmcS_`optCQOIDTm`]GBshZAS^D@}JFLfzcchuFOjtQQOD?jQ{HdZ]BC`isAPBo`GWCGgDOFTpexBAFQHlZFJffuUAgrKIfs~ORsAAIa?yYh`KJzcuMB?XLDwaDSC~P}}?eGkc_B@fRm_HQA`oLhiOVlGb?reVXeM{GbFGlzNaH?RSQ?jU_?D]BAmlda]xxxMqoOdD``H]vrOs[hR_eMaY\OHCcsjWKEUKBN~QJf\AMGhGg[reLft^uA~HsGHA@Sv|xbE_uphO_oV[pGpaegGac{cAhHc@HM@KNACsffYM|PFyQGWOfAiiA?\I[?ThQV[kd|PcuJW,81,34.00274631649247,40,-64.05847440649332,7.841527050020457,40.1199525871479,-32.27842553712744,1.4375,2,1,126.75192639981316,-128.18942639981316
~?@QiKEALZEOTeUATkj?_dKfaZQ?CGl?JCPFGD{PiihdAWCE_?GBT`EY{A_uS_?hk_jH?O?QaDFAGPGE??t@AT@?o}h?lmrBWOEKDTZYOWS`GoxndyOF?HXP~?M_Hze@jQQ?c?cRz_oQwI_kG]kg?EqCkuopd_U@Lgwk}b@?TGg`CGOeoKA`]_?WDh?_l[?VOCBO{BmQDV_`{kCP_PST_oiSniOOLBcAM??_@QWOTgRIg?Ki@ASc|JId[B?{AhPEL_WsiWpUOOAyVICE@^dQB_{lqbqsgeWeG{aE~`CIbTtDaUcP?lAoWXDHL@gXTGO\d?@GVSZaD[WNrdkfw]LBL}veKdpoSW[O?c?\HWK[@sk__CWKxZuuAU_WV_EGsA_QUJd@Ahg_mh~@HHGbA?h@E[H\^`FnoELPa@_OnU?c?AOtBAWNRBQIQOFfoAHS?Y_sOcOo?rA_lB?hsUS@wU_u@B?EhhRGOSkDOQ[cQJX_EGsugNgG~a_@TP}SK?S?hmJ?ckSok{WSL_HqDGA?OONGwQGLBCd\HcJgBvHaHOZC?EHSxg,82,30.468897754503274,41,-61.468897754503274,8.018839315985252,40.509969262728994,-32.49112994674374,1.5061728395061729,2,1,132.37180194307624,-133.8779747825824
~?@RfmUCT{gGsMDw`B\H@@wSAOlAIwgw`iNLoM`@UypCMEQOTLh}CQ~aOGVuQRP|g?eX^GhUIygBEnGZekpiT{ZC^yo_G^GQH`\yK_ueRA?zAy?yclSLIJxnheOhqSBJmDh[CEcN\kAJ_rHXQtk?KaRFBjHTmhxClFSfMw^zO@S|?ESoYrwHaEgHRqfZBco?ulNhCe_NHtHOoUNWcGag`mQz}ht?sZgF??fJq?xnHLPVE?cOGQqj~YEWLprxIB]gkb@UgRYRbSs_?CihoVqCRBaGRaXlLaRq\UH\XwJlMSJB@GEha?gAVCOTN\l|tuF_c_?FUMBgOQ@EPiHdgGDHqqTTIPTfudGdxZ]p{JHqA{ti?kjgJB~JpkbAUxFw?djYk?pzsUm@_dgjDs?Qa?l?L?vyIYc\`ySMbMaEdek?@JGqXFdS{bWPr\`eSRkDBZ^CqITPgMf@jK[_D^hmbFFrCXaROaTDWxttVvDnGkPMeHCDyswecMqFDtHp?k[eioLIEl[TwBs?@uXGA`kEz_HIBh[q_|wecq[g\h[kq@G@_nwP\Wu?GGQWNWKwLJI?,83,36.12807768447243,41,-67.07269254633502,8.473591749595759,41.18154156107446,-32.7079498114787,1.4146341463414633,2,1,128.53319069999404,-129.9478248463355
~?@SEqh?gW@_W_G?piaaAC@??C`OM_DG?AA?_EUF?bPW_@COGKCOAO??U??AT[??@PYDLGSW_bA?OQT`?H?CRA?@?C?AC_KeS@G?AACOAGG_KOSG?bCTQ_AEA?`CT?@?@?C?A??H???AED??c?A@EwOOC`S`???a?CSAGG??@C?`O@A`R`COA@COCA?og?C??_@Bp?J@?@O?qo?@@_?A@?GCCA@`OT`CSA??C_?@A_????WI_?VCP?W@oX?OS?d?Ok?@`EGA??s??G?D????g@?a??A???O__`@GI@`?k??KQAOK?L??`@@?c?I@as?uHB?G?@??GQ?uGwG?R@C??OS??PWCC?A?dqYODO?D?_HwpA?????qOW@cwSQ?@SHB_h_GP?@oBpEG@?U??@ASAa?_GoDCQ??@GCA??KGeaCG?@EOCOBA??gC@?AD?C_PaOGBC@O?OB?C_GQ?SA_?????a?A@?AU??o@GA?P??@__?GA_@kG?ob_G?Kggo?gW??@B?CC@MC_SHGS_GC?OCT??WOsOB??`G@_M@EcoAAdC????????CGG?C?I_CAGOOG?AC@_?CB,84,16.683682652927477,42,-48.573249073783174,6.487169667819095,40.89420290437542,-34.40703323655632,1.6987951807228916,3,2,4.8267460360625725,-6.525541216785464
~?@TwN|aTFnLsLg{yEYUGl@~xpYN\cLiXfbaQ~V\Hf`YGiRvcOe\MNuKnS]Dk`u_J}ODQs@JPIsHicRShsPnYHVj]\]H_@vTDeJ_kL]LrRdpU\QkRl|gu^IU~AU??e{qHnVTVy]}sCG[`TwgaEH|cfpcPvmJ^Ojd|MKwU?fa|RFX_BdNNoIzbdziQy[OeCFjfs}d@qnzXIsCQMz?rvvbvgkbHXTi_JuXRD_DaiJ{o_gwG`TNaLXn_vugIsj\Iz^JziOhC@wZz\r|`IbsF{CHSyLpPM}?Zp~G`l}k_SDo]bu[]pH|]vm~PI|ra_YsMovmhBGk}HZFfVQUJqOYEGOa{qiZDzn^BSJX}Cl@QWHi@nO}GfRX|i|niGxeuxtiVEy`]JsgzReRR]NaR`zCIGmwiiu[gQjz|haKjdkroDD_?cnh~iioTcWG\EGHozLM{mRsQJe}Dv?aKF^nAK\~OWVnTDXjZZ^sMWmdvn|S|ozfRMVdTffFTUYa~RQ[BqlxqvP|iYlBcRZ}lOH_UT{pmNhkYYCumc`CkOe]{\BJt\W\B@Fdnrhkh}g\fZ|kCYwgrMDWdpPVJNizyGgv_fM^U^|b^qy,85,43.30405743534243,42,-75.13890604543074,8.462594688073732,42.255299950040715,-33.79270526196699,1.3214285714285714,2,1,125.34126427230382,-126.66269284373239
~?@UpPc\\N?q|zqkguxoHgh^jYGrR[zw`L~{tBub_\U_MmPigMmvQeSEZzcx[Hh\FEYdulHLdPazTQR~NsD[]oYY[^ZlKv}gfrpVlvRM[cCAUAkSxE]~\tjyeNOGmcXslMbvW~mB\\VJR{zVD~y\NOgqyt~jtc_n]UrPy}NCnl~^yTtYjZ^?ufGQnzO_RleYr\kIJkve{Zn}Rgmzyh|IZF~P`|B~k]n]UN@yq~^pPbTG?xDlTrNwNZURxgJcFlqNzIqCX[rfeyPOWRBD_bS}rqZCr\]wBIITYZtfEYG@gG`|~lNbcu[}QnkBfseuviauvJK}t~TSr_tbWF|{xSdrVP~}hGqmE}YMcgs|y|]SqTveh_Hzpsop~wZDg]bqqumljrzNgD\zd\wVap]mszNYhgEzvDL}rYt|jp{Vn`]xh{e`je^BxmenLmmNCM]OhsKd{Z[BN~IpLDrl^HEHKRw^lXFX~S`vSckfbnThnHiuo}{XLhPK~DdXGivYucfIt[tncuD?PN_zX|Rtf|m]st_alfddDkMhVQVw|lSzp]NTipEB~\`]df^yQ^^gsULOzS]sPYr@_FbTwhlEt@mYy~VTaOtm}DKpR}chtuulc_,86,47.03536029762746,43,-79.81581584033458,8.165762093126682,42.780405278271324,-34.614643185144644,1.3294117647058823,2,1,123.58991106396634,-124.91932282867222
~?@VE??GhOQ?_??A??@????iP?@??G???gA??C@@@k?o?O?_???_D@G??__D?[DOO?WPBKO@@KO??AO??HD??????C?@?U?CK_@Aa?G@?SAO?_??Ag???GOECC??Ag@B?O?@GG_O??GCOA????P??Og???@?_?Sq???G????A?G?C??A?Q?GB?A?C???_????A___?A?DOPO_AOD?w???O@Gd????a@_@_???EG?@@_?A??GS@?S???G?A?O??_??AG_GoKA?????e??Ec??O@_????Q??K?GGS?a??OGO???????`_B???????_?HHGGOA_?A?_`OI?O?O_????@?O@??@??_O?_C?O??_?SSG???@O?????cJGA?C?G????`?a?@@?CD?`???A@IOCg?a??E???`@@??_C?_???_GH_?G??D???OI???OOoC??a??_??O??q_??????B??d@CA?????o?????????_DU?A@Og??_A?GgOI@?G@K??O?@I@A?E@?_??C?G?????@a_??p?@C?OAC@G??D@?A?C??C??AQoPCB????cEA??g????G_?@U@?@????_??O@?WCaG??C?_A?A_B_?`OCG?_a?__?A??,87,10.966390000421622,43,-43.69277150492592,5.783392810645802,41.84383107647044,-36.06043826582464,1.8837209302325582,3,2,5.598982579932599,-7.482703510165157
~?@WSqyIq^{gVj~ysg[}yZTXMRSt~Fj~~nE}xZjxqTM|S`QtSwrmLHLz^fVt^tNWF_qht\Fn]z|~^Rcrq\OvWva}\jyPeK^J\jD]V~Vl}x~R{}NiJLZrzzsD}xpUdt\nIW|U^x~mf~iviN}uMdNv_OJKmVQZ_^kw~hWyYy^~zZRlKXE|We\t?Kb?g|Xn{pq|ne~j]^MJ@Kn}xLIoNMx~|@]]FsSnlhUb{ohNCUi{tdj~]eRWYHvLVdhVpl|\zgXp^FqWvfCI}~{L]w|CFgzNNym]fNRohn}y_ni`vpCf]O\rwvtrRPzvS`AlEIwFhF|\f?}mcMnA}lWkD[NXUzFcuz}B}IKErpkve~mhNgc[\J~ZxXxTl[vnQuLzo|s^qFcjlC`NqF|~Wh}Wq[l_{IhwgFoG}WUwR]~HdNU\iT}~uegD\[ZwTJZ}RhnKj]zpZOp|ZTldUqkVR|]Z^gwjXl^XOumbDeKIdl|BKW~VyXMkAN~~ZftjvzVQNrn|^yTl{Lm~junfRLbH_VbuKNzmYty~SJ{LsEl\IFJz~T{QsPRPa]VPM^fH|cpQnegR^@mAqNtVmGf\MhnTZ}S`uHd^rll}s\{TfeP}dnFzO|[RQH[RKW`z~~FTyUalZyZelnEuNr~PjL,88,51.12428787732954,44,-84.79690882424073,8.37392596122421,43.81015734394362,-35.43623138271941,1.2988505747126438,2,1,123.46903045227468,-124.76788102698733
~?@XLsw|X~u~Iqhvw@Z`LWqCdxxGiPXd~JgCHSSx_[eFvJ~G~XdzbZ]pjdlrFR_xdqmJFDpt?uBxMg^`f`ZmCBuKJuyMFo][Cf[kc~usecitkAwDh}mrbA\joktPzBigNOrff\unOz`Tovk?vvkKO__EbwR[U?PTE^n^wR|KEQRFmN{k`ul\qSU^qyN_FjcmexyMLgY\mjq^gpfmbmRWKcp`x_x[v]F`}ONVnKEbJUE@aeUusOXy}wQgavTZIxOKmbD[Qfzm[{uXy}xAkEtQR_yQhK]?ArTv~pWfyqpAEjUOMNMGk?r\GQvB]iUqf@\X~VQjZk~cfkLJiuFFzuUShJ^jkKAP|YvlNpUZLeculz|pPuvED_ig|`noF`__}pMUMFPnftDAtWyOTzqKcKNa[J[`VfCKHlDO}Eg?ERBc`n_tiq}KMAEwJyxhRhvbUos^|AOEdbFR_fFTztq[_LcbVcf@KD~z}YWhwmRjUesgT`[~^QSv{VjJ@B{@jjXQJIaQq]rRqo|mi~exn}}~]JwVLvDWkMWINz~ghk\~Bp`OEPMgxX@|I]GxwijMMMqr|IdC|opmvSyZmEP]Gqa@tZWbi~|CPzVDO]\?wxVG_Zlq`dfEmBVdn`n~@WlAhb__WGpCGyI`TvMFbMMlWiJFS,89,45.517475529372575,44,-79.13664400972571,8.858297005090808,44.258300045125665,-35.40000304003486,1.3068181818181819,2,1,131.15572386541783,-132.462542047236
~?@YBAYGJh[OfUhH?drNsE?MAE{D{V}XUNNUMnysMEd_gnN|WHuAsg@m~PciKRHV{ojnSe@{EpMVG{vTU`UmeRZqYEH~W^tSrkf@YTlCPHjt]{YAAa`TzaPsmGelOUPnBGkmlZZpmyTROXcOZDK\SmPRm`exDLgCjsDLNBGu_P@_~FbVkKOTW^qcjQ_aD~tozW{vRb@lu`MLhLMELdbDBajrtFMiqV]^JHHh|WIWmvbdksSO?~Xj[|ZObaBRIyndVEw??q}AgNL\iHQWZBft@xZASP@?gQCP[@Stgb|cI{xxwVXJMA{xK}uYxB]\y{\?KGPL~XbQT`@lLbO}_IXUrsHcD[bmrLwHizGUbdhMcQxW\j}DjA`tYhr?ca^@Q{ceOQ^S@hsvZwwKlG[nllXO|Djrc@BWmkTO[RQB]faGMeBfIsRsQSwb]oxRFJP\mN{z\@acCkIU?KKhSuWH\qLwcnAQh]QuoIKTB{Ghf~n@JIhQpEM{NXMgTWno@wxh~en]@NHYiWHbDv@z[Z]~?JOOomVIM\fU`UxCceD?x|rmxaBP]nhmSGrDlPJHxSQPxx[@t|w]HRT{fpkvnYS~PKloujcpTs@SPKrjOli\~l?WT\yNwDA`DRhxSJSPPBiNu}ddv|qqcgAaEKnXaPCZ@svytEdnk~MXqF\O,90,43.53455362658249,45,-78.10057249452589,8.79072331663711,44.74089492497349,-35.950171608336376,1.404494382022472,2,1,135.08399828854795,-136.48849267057042
~?@Z?CQQScWAuc?Oage\Gg`SG@?TAo?PnkAABK`AS_?D__P@dy??G?wD?AbBCSDDIQOOEV_??AHONGOc_cM{E?He?QiOGBU[AGl`??Q?F_dw?_Bj?W@@WGI??C`o?SGTj@G?Dh?XGd_?COMA__cc?_??EA@?G?G?C@_b__G?P?OA@OA_DA?TM?CHDg`Z@GW?Pg_}T???A?CsL?IO??S_?@KBwhKCchi??CBoCO`go@`NN?gAA?S?EJlGAaOKG?@G?W???O??Q`?QU??OQ_@A?SAWHKgIOh[A?KgSO?@WAW_o@a@WhMSE?G@H?S?Aa`?c_??DQeHEC??_cK?`?OQ@OKAOKGGGCSG?@cKO?GGOA_OATBCQGG?aA?I?@O?OC?G]G?PGTcD?G_GA?OE@_@?G?cOdHC_O@pGJGUOSB???CTf?Q@D@?@`J?OcdAC??YC_GACKHAO?@@?[ox_???XOGG?CC_aTGCE?_UR_S?OtA?PJ?W@O?A?O_cO@rOHOMCE?AEF?C??FWo??@AO@?oc@?FgO???PO??ACG?QW`bP??W??DLIHYp@ICB?DaaA?E{DqSDBI??HP?|??AA@`I_o?C@D?@`Co?_wEg_iEkA?AH_AC?_Aa?JoCoAOQ??O?@K_O?@G_wOPC?C@?bIHTO[SG@O`?OsOCBaAoOCSQSgAA@?_DM?O,91,21.457697519984784,45,-55.970864539479635,7.1899632088469785,44.785169023201846,-37.59520581435487,1.6444444444444444,3,2,5.702938783501245,-7.34738322794569
~?@[??@A?????G?OC?????C???????A??A????_???????DO????O?????O???@??????C?G??OOOAAG?????????O_??O??KO_A?_O?O????_?_???????G???G????G??O@??@??????AGO?????????G???????C@??@??O??OG???O?GO?A?@??????Od??C?????_?A??@?Dg??C?O?_G????C????????????C??????_?G????@??????@????????@????O???C??????H@@???????@__???O??`_G????@??@?GG????@?????????Cp??@A?B_?G???G@????????O?_O?????A???__???C???CG@o??????C?a???????@@?O?O?G??_?????A@????A??A_O@??G??????_???_?C??A?_??CO??AGA???C??_?I??????GO??????G@????G???????G???A??G????H?A???????AO???C???O???CO?????gA?CB@_A_?O???????A??C??????@??OWGA????CO???DE?O??C??????G???????w?C???????????BC???????O??G???????????????@??GO???@C????CG???@????C_?O?O????CA?GO_C?????@??????A????G???G,92,5.913817241370699,45,-40.37442522720124,4.218489539563433,41.63459542693289,-37.416105887369454,2.4725274725274726,5,3,5.76992873508056,-8.242456207608033
~?@\@@C?RxGr_@?_?G?@@@?PCaO@?WI?G?A_?L?B?@???GcA_??GAI?OG???DG?k?B?Q?G???_?q@?U_AOK?`EAC?EO?Ca???qq?DB?DJ@O????sK@?HA?KKSEISC`@WOe?CAH?lGaeo?a??aHP?wG@C??C`?H?`OCh?H?AG?f@?AoC???CG[??G?IK@SO_K@`P?PW_?A?APk?QG_@??O?O`AG?GBQ@O??C`DoOG@?w?A?M_???ACA?b`?O_CIaA`c?E?@`OC?o_aa?OOHQ_TO_A?_DHChKRpU?iAA?C?_?HC_?C__?A_A@?o??_GXO?`?OGdH??P@O_??_???EJW??O@?S_EC`P?[?C?OG_C?P???Z?GHC?R?a_QoI?SHG?i@ASgcCJaGC????CI_LQAoE?[??OxaK@??_@??????C`???A__G_??SCGY@?`?_IC??QS?OW?sGXOG??OES_A?D?@_oo_K?ScyT?C@`?O??OA?S__?C?_?KF_D@qGg_UOGP?AOW?GO?I?c?a?c_???K?@\`?P??@^?`??G__?E?Q?Fw???bH@c???A?_?OA?KKq?GC?HCOC?y?GQ?_P_?G?O??G??OS_qG_?CGGOOO?c_@c??_`??AYCq_`????P`_?_XO?@AG@A?cAICXAo?o????aS?IWO?_OdE?C?SQoGG?K?gH@s?ASEEQ?C?D?o__HG_GOA?_CA?,93,17.530249696215385,46,-52.93858664958995,6.874644911020474,45.645424166977,-38.770779255956526,1.7065217391304348,3,2,4.788333487279118,-6.494855226409553
~?@]cOZ_?O???????????A?????o?o?@_?O??@???B_??OOS?OAO_Co?A?G?C?A?????_GGG????????CA?O??OC??O??CS_O??AG?_?G_?????Q?A@QO??@?oo???C@??T???A????c@D?????C_G?G@??_c???@QH`O?@_???B?A@??O?G????@??CO_??_?@@?D????@??GE?O?Y?M?GA_?????C???g_?G?GC??@??_AK?AO???C?GO?GCC??OCG??G???O_?_???PGG?`??????A?_???C??W???G?_S?CG??A?I??C?O???GLCAWA?WGa?S?`??A?AGG??AG?????c??@H?_??BA?K?A?AI?O??????G?a_??w?C??@?A@?Ga?@????AOG?????_??C?c????O???@?C?Q???????O?C???gOO?k?@?G?T?G_????_?@???B?DCGA?_a???O?__A@G??g?A?A`A??????@??_?_GG??@AC?A???_BTpD?B_?@??G????_??O_???AO_Q??AIo?_???????C_A?H?????A??@A??G?A???@?S??__PGC???@_??_@@?I?G?W?C@G?OOK??C?CD??_O?????O??EO??GQ?O???C???????_G@???OcO?ATAO?O?????AA?G??G@_?P???@A??oC??@?@P?E@C?G??O?I????G?OA???@?@?OO?A??QS??,94,9.932004861858154,47,-46.2883541008652,5.360386721042617,44.709879784513575,-39.34949306347096,1.978494623655914,4,2,5.880127330969776,-7.85862195462569
